,id,created_at,text,favorite_count,retweet_count,reply_count,hashtags
3035,8.47E+17,29/03/17 19:20,"@glenis_hall yes - he was arrested, charged and put before the court; received conditional discharge'",4,0,56,[]
3036,8.47E+17,29/03/17 19:06,"@BertiefulSouth Insp S - some (not all) causing ASB, crime + environmental issues (human, drug + other litter/waste)'",1,0,54,[]
3037,8.47E+17,29/03/17 19:05,Cops in high vis + plain clothes busy in Piccadilly Gardens on #OpMandera - 4 arrests already today. Full update in\xe2\x80\xa6 https://t.co/1B64MbIuWP',31,6,40,"[{'text': 'OpMandera', 'indices': [63, 73]}]"
3038,8.47E+17,29/03/17 19:03,Weeding dealers + others causing problems out of Piccadilly Gardens #OpMandera update + newsletter https://t.co/R0uLLbkGEd',19,7,52,"[{'text': 'OpMandera', 'indices': [68, 78]}]"
3039,8.47E+17,29/03/17 17:35,"We're trying to reunite a family with their puppy, Bobby, stolen during a burglary in Stretford. Please see link\xe2\x80\xa6 https://t.co/mtffjzYg8K""",37,116,41,[]
3040,8.47E+17,29/03/17 16:28,@GBH68 We work hard addressing any needs but make no excuse for taking enforcement action against any causing crime or anti-social behaviour',2,0,50,[]
3041,8.47E+17,29/03/17 16:21,"Want to help beggars &amp; rough sleepers in genuine need? Rather than put a \xc2\xa3 in the cup, check out @streetsupportuk https://t.co/dDw2dQ64PK'",31,37,52,[]
3042,8.47E+17,29/03/17 16:17,"Insp S - not victim blaming, but shows often complex prevention, detection, sales and stock loss challenges retailers experience'",4,1,43,[]
3043,8.47E+17,29/03/17 16:15,Shop targeted by honey thieves took our advice to put it behind tills &amp; at stopped. Now back out near door as sales dipped &amp; being hit again',4,1,39,[]
3044,8.47E+17,29/03/17 15:39,"@ManCityCouncil @sarkyou Insp S - that is going to be done, but thanks'",1,0,43,[]
3045,8.47E+17,29/03/17 15:25,"Market St beggar with sign asking for help as diabetic, with medicines lined up, declined our offer of medic or walk to nearby walkin centre'",17,9,45,[]
3046,8.47E+17,29/03/17 15:16,"Persistent anti-social beggar arrested Portland St had sign saying ""I\'m homeless."" He isn\'t - has flat in Cheetham Hill &amp; getting benefits'",85,69,47,[]
3047,8.47E+17,29/03/17 14:48,"@irishbuddha76 Insp S - you are right, we are not the fashion police. You can wear yours with pride'",1,0,44,[]
3048,8.47E+17,29/03/17 13:48,Described as a white Jamis Sputnik bike with bullhorn handle bars. If seen please ring 101.',2,0,43,[]
3049,8.47E+17,29/03/17 13:46,Bike stolen outside apartment on Ludgate Hill between 20th -21st March. https://t.co/XO0xHP0ooj',2,7,57,[]
3050,8.47E+17,29/03/17 10:00,19 yr old arrested 3pm Piccadilly wanted (fail appear court) &amp; possession Spice',11,1,37,[]
3051,8.47E+17,29/03/17 09:58,"18 yr old male arrested 8pm after trying to enter club with a knife, cannabis and a 'man bag'""",53,12,58,[]
3052,8.47E+17,28/03/17 18:26,"@Mike_Loudmouth Sorry to hear this, unfortunately we can't take reports on here, please try 101 again, delay depends on demand of 999 calls.""",0,0,56,[]
3053,8.47E+17,28/03/17 17:35,RT @TASCManchester: @TASCManchester @HLFNorthWest the police pop by to join in the fun https://t.co/jtNBZrBihz',0,3,43,[]
3054,8.47E+17,28/03/17 17:34,"@penguinpug68 Thanks for those kind words. Still loads to do, but we are trying hard &amp; getting some successes'",2,0,61,[]
3055,8.47E+17,28/03/17 16:36,"@MancBible Insp S - you've had 24 hrs to come up with that one, but better latte than never?""",1,0,48,[]
3056,8.47E+17,28/03/17 10:57,Patricia Cullen 59 yrs of NFA charged racially aggravated public order after incident early hours Monday involving taxi driver Sackville St',7,1,47,[]
3057,8.47E+17,28/03/17 09:55,"Alexandre Dacosta 28 yrs of South Norwood, London charged violent disorder after incident Bloom St in early hours of Christmas Day'",3,1,45,[]
3058,8.47E+17,28/03/17 09:21,@JaHawk1995 synthetic cannabinoid psychoactive substance commonly referred to as Spice',1,0,51,[]
3059,8.47E+17,28/03/17 08:52,42 yr old man arrested 4pm Piccadilly Gardens possession Spice and bladed article (scissors)',13,2,44,[]
3060,8.47E+17,28/03/17 08:45,TTFN - Audi A6 seized 4pm Deansgate after driver found to be uninsured',14,1,30,[]
3061,8.47E+17,28/03/17 07:19,15 yr old arrested 6pm Piccadilly Gardens by #OpMandera cops sus Spice dealing + stolen bus pass',15,5,39,"[{'text': 'OpMandera', 'indices': [45, 55]}]"
3062,8.46E+17,27/03/17 20:13,"Patricia Totton, 71, who was reported missing today has been found safe and well. Thank you to all who shared the appeal.'",39,3,51,[]
3063,8.46E+17,27/03/17 17:29,"Described as a white female, 5'8, slim/medium build, grey hair, wearing a black quilted jacket and blue trousers""",2,7,65,[]
3064,8.46E+17,27/03/17 12:34,18 arrests last week by plain clothes + high visibility cops on Piccadilly Gardens #OpMandera inc 8 suspected dealers (6 Spice + 2 Cannabis)',31,9,57,"[{'text': 'OpMandera', 'indices': [83, 93]}]"
3065,8.46E+17,27/03/17 10:37,Two calls in 5 minutes - customers fighting in a coffee shop Piccadilly + man kicking off in a bank; says they owe him money #neveradullday',17,5,59,"[{'text': 'neveradullday', 'indices': [125, 139]}]"
3066,8.46E+17,27/03/17 09:57,"Jobs today inc report of 3 wheels stolen off an Audi in car park in Ancoats, leaving it with just 1 wheel on and balancing on bricks'",23,6,54,[]
3067,8.46E+17,27/03/17 09:22,@yelros7 It tells you in the linked article...but essentially reports when the bin is full and needs emptying',2,0,58,[]
3068,8.46E+17,27/03/17 09:03,"Couple of calls to suspicious bins; thanks for vigilance, but they're ultrasonic sensors https://t.co/uFWqJ2DcAZ https://t.co/kun3TBBPsl""",13,21,64,[]
3069,8.46E+17,27/03/17 08:07,17 yr old charged theft after allegation phone taken from victims pocket Bloom St early hours Sunday',3,1,39,[]
3070,8.46E+17,27/03/17 07:27,"@MostonRedDevil Log says he was aggressive and abusive when ejected. He + his friend told to leave but wouldn't""",0,0,33,[]
3071,8.46E+17,27/03/17 07:24,"45 yr old street drinker arrested Sat Noon on St Peter's Square breach of injunction after report of abusive male. Kept in for court today""",8,1,49,[]
3072,8.46E+17,27/03/17 07:15,"@MostonRedDevil Always a judgement call; do we arrest + prevent further issues or take a chance they'll behave if we don't?""",0,0,40,[]
3073,8.46E+17,27/03/17 07:11,@MostonRedDevil Insp S - we all did...',0,0,32,[]
3074,8.46E+17,27/03/17 07:10,59 yr old woman arrested 3am Sackville St after report taxi driver was racially abused',7,1,53,[]
3075,8.46E+17,27/03/17 07:07,"...we gave him an 'en suite' room until the morning, with all the facilities he'd need right next to him""",39,15,36,[]
3076,8.46E+17,27/03/17 07:05,"Even if big queue for loo, still no excuse. 18 yr old arrested at weekend; went into clus kitchen urinated in sink + kicked off with staff""",49,32,81,[]
3077,8.46E+17,27/03/17 06:31,Donald Foden 49 yrs of NFA charged possess Spice with intent to supply following arrest Marble St yesterday. In court this morning',13,0,50,[]
3078,8.46E+17,27/03/17 06:20,61 yr old charged outraging public decency following report Sat 7pm that man urinated + defecated in Piccadilly Gardens in full public view',16,6,57,[]
3079,8.46E+17,27/03/17 06:10,"Travis Orr 20 yrs of Cleveland Rd M8 charged possess with intent to supply cannabis + Spice, after arrest Piccadilly Gardens #OpMandera'",13,1,57,"[{'text': 'OpMandera', 'indices': [125, 135]}]"
3080,8.46E+17,25/03/17 08:03,"@mattgotliffe Doesn't matter that it isn't our patch - sorry to hear you've been victimised + couldn't get through""",0,0,40,[]
3081,8.45E+17,24/03/17 16:52,Aggressive beggar (abusive when people will not give) arrested 3pm Oxford St. Also in breach of injunction (behaviour + exclusion zone)',20,3,49,[]
3082,8.45E+17,24/03/17 16:48,Man known to us as problematic Spice user arrested 3pm Piccadilly Gardens breach court order (fail comply prison release license conditions)',16,5,39,[]
3083,8.45E+17,24/03/17 16:45,"2 men arrested yesterday sus Spice dealing Piccadilly Gardens and charged overnight, were remanded to HMP today pending Crown Court trial'",22,4,53,[]
3084,8.45E+17,24/03/17 16:05,"RT @ManCityCouncil: These sensors in litter bins are no cause for alarm. They've been installed to let us know when bins need emptying: htt\xe2\x80\xa6""",0,28,57,[]
3085,8.45E+17,24/03/17 14:17,Elyas Dalpra 21 yrs of NFA charged violent disorder after incident on Bloom St in the early hours of Christmas Day',2,0,48,[]
3086,8.45E+17,24/03/17 14:10,"John Cumine 33 yrs of NFA charged racially aggravated assault + public order, following incident on Oxford Rd in October'",2,1,25,[]
3087,8.45E+17,24/03/17 14:01,"@BigDale1989 Insp S - I meant 'friend' but maybe I was right first time with 'fiend' ? Have a good weekend""",0,0,58,[]
3088,8.45E+17,24/03/17 13:54,@BigDale1989 Wanted male...whose female fiend then assaulted officers',0,0,44,[]
3089,8.45E+17,24/03/17 13:32,17 yr old male charged possession with intent to supply cannabis; chased + caught yesterday by officers on Piccadilly Gardens op #OpMandera',9,4,65,"[{'text': 'OpMandera', 'indices': [129, 139]}]"
3090,8.45E+17,24/03/17 11:46,5 arrests yesterday of suspected dealers Piccadilly area by cops on #OpMandera 3 charged overnight (2 Spice + 1 cannabis) 2 at court today',14,1,53,"[{'text': 'OpMandera', 'indices': [68, 78]}]"
3091,8.45E+17,24/03/17 11:42,Sajad RAZLANSARI 31 yrs of Oldham charged possession Spice with intent supply after arrest Marble St yesterday by cops on #OpMandera',9,4,45,"[{'text': 'OpMandera', 'indices': [122, 132]}]"
3092,8.45E+17,24/03/17 11:41,Hussain SADEQ 42 yrs of Salford charged possession of Spice with intent supply; arrested yesterday Piccadilly Gardens by cops on #OpMandera',11,1,41,"[{'text': 'OpMandera', 'indices': [129, 139]}]"
3093,8.45E+17,24/03/17 11:30,29 yr old man arrested Oldham St 1.30am smashing windows with a traffic cone',13,0,51,[]
3094,8.45E+17,24/03/17 11:27,"10am D&amp;D arrest Oxford Street. Drunk man running in &amp; out of traffic, throwing newspapers and insulting people'",14,4,38,[]
3095,8.45E+17,24/03/17 11:23,"Rowdy bunch at Arena for the darts last night? Several calls inc man arrested kicking off + assaulting staff. He's now in Double Trouble...""",17,4,56,[]
3096,8.45E+17,24/03/17 09:15,"Good deed for the day, member of public hands in a tea bag believing it was a bag of drugs! #mandera'",151,78,55,"[{'text': 'mandera', 'indices': [92, 100]}]"
3097,8.45E+17,24/03/17 07:48,@lisa298 Insp S - thank you for that kindness',1,0,51,[]
3098,8.45E+17,24/03/17 07:47,@ManCityCouncil @curatorofnature @LozKaye @ApostlesPoem you can report via council website: https://t.co/GexYan53Um',0,0,60,[]
3099,8.45E+17,23/03/17 18:19,"@DWPscumbags Insp S - not sure, but supply displaced onto streets and has been more chaotic?'",1,0,40,[]
3100,8.45E+17,23/03/17 15:58,"More dealers, Spice and man bags off our streets #OpMandera https://t.co/5djh7EaYsL'",46,13,40,"[{'text': 'OpMandera', 'indices': [49, 59]}]"
3101,8.45E+17,23/03/17 12:33,4 arrests already today by officers targeting Spice dealers in Piccadilly area. Updates to follow...  #OpMandera https://t.co/KTZioh8oq,33,13,40,"[{'text': 'OpMandera', 'indices': [102, 112]}]"
3102,8.45E+17,23/03/17 12:02,"Joel Thompson 30 yrs of Hackney, London charged with S18 assault after allegation door supervisor assaulted on Peter St 11th December'",8,0,41,[]
3103,8.45E+17,23/03/17 11:45,Amine Boubaddara 31 yrs charged violent disorder after incident Bloom St in early hours of Christmas Day',4,2,48,[]
3104,8.45E+17,23/03/17 11:36,Mounir Douiri 30 yrs charged violent disorder after incident on Bloom St in the early hours of Christmas Day',6,0,69,[]
3105,8.45E+17,23/03/17 11:32,5 assaults yesterday; thankfully none too serious. Includes report flatmate slapped arm of caller when loud music woke him up + they argued',10,3,57,[]
3106,8.45E+17,23/03/17 11:30,5 assaults yesterday; thankfully none too serious. Includes report a woman walking past a man in the street threw a sandwich in his face',34,8,59,[]
3107,8.45E+17,23/03/17 11:14,Call yesterday from man reporting he gave a dealer \xc2\xa35 for Spice and is now in an argument with them...',15,2,48,[]
3108,8.45E+17,23/03/17 10:52,"@bluearmyste Insp S - as interim, cannot name publicly at this stage. Details shared with Cityco business crime team if you're a member?""",1,0,36,[]
3109,8.45E+17,23/03/17 10:37,"Insp S - thank you for all the kindness you've shown the policing family following yesterday's tragic events in London. Only 1 hater so far""",83,6,57,[]
3110,8.45E+17,23/03/17 10:34,"Still loads to do, but we're making progress; users wandering aimlessly in Piccadilly Gardens yesterday asking plain clothes cops for Spice""",15,4,47,[]
3111,8.45E+17,23/03/17 10:30,"Our flag flies at half-mast to mark the death of PC Keith Palmer and the other victims of yesterday's attack https://t.co/gcBbJvCt8e""",115,30,52,[]
3112,8.45E+17,23/03/17 08:11,It did involve cops actually - plain clothes cops arresting suspected Spice dealer',17,2,59,[]
3113,8.45E+17,23/03/17 07:49,"Several cheeky replies to Tweet about fight in a doughnut shop, asking if it was cops. It was actually - plain clothes cops arresting dealer'",80,21,56,[]
3114,8.45E+17,22/03/17 21:04,"@DWPscumbags Insp S - I'm certain if they were dealing outside your house you would ring us regardless of your general views on cannabis""",0,0,29,[]
3115,8.45E+17,22/03/17 21:01,@bluearmyste Insp S - will discuss with council anti-social behaviour team who secured injunction',0,0,28,[]
3116,8.45E+17,22/03/17 18:55,Statement from Chief Constable Ian Hopkins on the terrorist attack in London today: https://t.co/D0eEBeuV55',56,22,67,[]
3117,8.45E+17,22/03/17 18:51,"Statement from @CCIanHopkins on today's London terror attack on GMP Facebook: https://t.co/NcbnvZ6aq6""",5,1,38,[]
3118,8.45E+17,22/03/17 18:20,After todays tragedy its worth all of us revisiting the Run Hide Tell public guidance for firearms &amp; weapons attacks https://t.co/PRUJ10KpJe',55,54,40,[]
3119,8.45E+17,22/03/17 18:16,Sincere condolences to the family of the @metpoliceuk officer and others murdered this afternoon. Full statement from @CCIanHopkins shortly',78,15,38,[]
3120,8.45E+17,22/03/17 18:15,RT @gmpolice: Sincere condolences to the family of the @metpoliceuk officer and others murdered this afternoon. Full statement from @CCIanH\xe2\x80\xa6',0,183,44,[]
3121,8.45E+17,22/03/17 17:55,RT @metpoliceuk: Incident in #Westminster: Please report anything suspicious to the Anti-Terrorist Hotline 0800 789 321. In an emergency ca\xe2\x80\xa6',0,1333,43,"[{'text': 'Westminster', 'indices': [29, 41]}]"
3122,8.45E+17,22/03/17 17:36,Mancunian Way is closed this weekend. @OfficialTfGM have created a road closure map and details via link\xe2\x80\xa6 https://t.co/LANoHLuyzq',5,8,43,[]
3123,8.45E+17,22/03/17 17:18,"@croiteboite If you have specific issues or concerns, please ring 101/999 as appropriate please'",0,0,40,[]
3124,8.45E+17,22/03/17 16:44,"Cops dedicated to Piccadilly Gardens today have already arrested 2 suspected dealers; one with cannabis, one with Spice #OpMandera'",46,7,64,"[{'text': 'OpMandera', 'indices': [120, 130]}]"
3125,8.45E+17,22/03/17 15:55,RT @metpoliceuk: If you have photos or film of the incident in #Westminster please make sure you pass them to police https://t.co/l9dn1FQr7B',0,11003,59,"[{'text': 'Westminster', 'indices': [63, 75]}]"
3126,8.45E+17,22/03/17 15:55,RT @metpoliceuk: Please use common sense and restraint in circulating pictures and videos of those that have been injured during the incide\xe2\x80\xa6',0,37618,56,[]
3127,8.45E+17,22/03/17 13:17,Just had a ring about fighting in a doughnut shop....',53,15,44,[]
3128,8.45E+17,22/03/17 12:51,"RT @KEY103NEWS: Inspector Phil Spurgeon from @GMPCityCentre says they're cracking down on the drug #Spice in the city centre https://t.co/t\xe2\x80\xa6""",0,8,45,"[{'text': 'Spice', 'indices': [99, 105]}]"
3129,8.45E+17,22/03/17 11:33,Aggressive 24 yr old aggressive beggar + Spice user arrested breach of injunction which bans him from city centre',12,8,45,[]
3130,8.45E+17,22/03/17 11:09,@jajecznyk  email and I will pass to gmp press office Phil.spurgeon@gmp.police.uk',0,0,49,[]
3131,8.45E+17,22/03/17 11:04,"@DWPscumbags Insp S - Morning! Another glass half empty day again? We thing taking Spice + knife off child is worthwhile, don't you?""",15,0,45,[]
3132,8.44E+17,22/03/17 10:31,@KEY103NEWS Insp S - will do',0,0,63,[]
3133,8.44E+17,22/03/17 09:21,Thanks to unknown helper who tripped suspected dealer running from cops in Piccadilly. We caught 16 yr old with knife + 5 bags of Spice',139,28,39,[]
